 ,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2017-07-07 09:00:00 -0700,10,30,0,15,15,70,10,40,40,10,15,20,55,0,15,15,65,40,60,65,30,10,0,40,0,0,0,0
2017-07-07 09:10:00 -0700,10,10,0,20,15,70,10,40,35,10,15,25,55,0,15,15,75,45,65,60,45,10,0,40,0,0,0,0
2017-07-07 09:20:00 -0700,10,10,0,15,15,80,30,35,35,10,10,25,55,0,15,10,65,50,55,65,45,10,15,40,0,0,0,0
2017-07-07 09:30:00 -0700,20,20,0,15,20,90,30,40,35,10,10,30,40,0,10,10,60,30,60,50,55,15,25,40,0,0,0,0
2017-07-07 09:40:00 -0700,20,20,0,15,20,100,30,45,45,10,10,25,45,0,10,15,65,30,55,65,50,15,35,40,0,0,0,0
2017-07-07 09:50:00 -0700,10,20,0,20,25,90,30,45,50,10,15,20,50,0,10,15,60,30,45,70,40,15,30,40,0,0,0,0
2017-07-07 10:00:00 -0700,10,20,0,20,25,80,30,40,50,10,15,20,35,0,15,15,70,35,45,80,40,10,30,20,0,0,0,0
2017-07-07 10:10:00 -0700,10,50,0,20,20,80,30,40,50,10,10,20,40,0,15,15,75,40,45,80,40,10,35,20,0,0,0,0
2017-07-07 10:20:00 -0700,10,10,0,20,15,80,30,30,45,5,10,20,40,0,15,15,65,30,45,80,30,10,25,20,0,0,0,0
2017-07-07 10:30:00 -0700,10,10,0,20,15,90,20,30,45,5,15,15,40,0,20,10,65,25,60,85,35,10,30,40,0,0,0,0
2017-07-07 10:40:00 -0700,10,10,0,20,15,90,20,35,45,5,15,15,45,0,15,10,65,25,60,80,40,10,30,40,0,0,0,0
2017-07-07 10:50:00 -0700,10,10,0,20,10,90,20,30,45,5,10,20,35,0,15,10,60,35,65,85,40,10,35,40,0,0,0,0
2017-07-07 11:00:00 -0700,10,20,0,20,15,90,20,30,40,5,20,20,35,0,15,15,60,40,70,85,40,10,35,30,0,0,0,0
2017-07-07 11:10:00 -0700,10,50,0,20,15,80,20,35,40,5,15,30,35,0,15,10,60,40,70,85,40,15,35,30,0,0,0,0
2017-07-07 11:20:00 -0700,10,10,0,15,20,110,20,25,30,5,15,25,50,0,15,10,60,45,65,85,30,15,35,30,0,0,0,0
2017-07-07 11:30:00 -0700,10,10,0,15,15,110,20,30,30,5,10,25,45,0,15,15,65,30,70,75,35,15,35,30,0,0,0,0
2017-07-07 11:40:00 -0700,10,10,0,15,20,110,20,35,30,5,15,25,45,0,15,15,65,30,70,75,35,15,35,30,0,0,0,0
2017-07-07 11:50:00 -0700,10,10,0,15,30,110,30,30,40,5,10,15,45,0,10,15,65,35,70,65,30,10,25,30,0,0,0,0
2017-07-07 12:00:00 -0700,10,10,0,20,25,90,30,30,40,5,10,20,45,0,10,15,65,40,65,65,25,5,25,30,0,0,0,0
2017-07-07 12:10:00 -0700,10,10,0,20,25,80,30,30,40,5,10,15,45,0,5,15,65,40,65,65,25,5,30,30,0,0,0,0
2017-07-07 12:20:00 -0700,10,10,0,15,20,80,30,20,40,5,10,15,45,0,10,15,65,35,65,70,25,10,30,30,0,0,0,0
2017-07-07 12:30:00 -0700,10,10,0,15,15,70,20,35,40,5,10,15,30,0,10,15,55,30,65,65,25,10,30,20,0,0,0,0
2017-07-07 12:40:00 -0700,10,10,0,15,10,50,20,40,50,5,0,15,30,0,10,15,55,25,45,75,35,10,25,20,0,0,0,0
2017-07-07 12:50:00 -0700,10,10,0,15,15,60,20,40,45,5,0,25,30,0,10,20,55,25,45,75,35,10,20,20,0,0,0,0
2017-07-07 13:00:00 -0700,10,10,0,20,15,60,20,30,45,5,10,45,30,0,10,20,50,10,30,70,40,15,30,30,0,0,0,0
2017-07-07 13:10:00 -0700,10,10,0,20,20,60,20,35,40,5,10,20,30,0,10,15,55,20,35,65,35,15,20,30,0,0,0,0
2017-07-07 13:20:00 -0700,10,10,0,20,15,70,20,30,40,5,10,25,30,0,10,15,55,45,50,60,35,10,25,30,0,0,0,0
2017-07-07 13:30:00 -0700,10,10,0,25,20,70,20,25,25,5,15,20,20,0,15,15,55,25,55,55,35,10,25,30,0,0,0,0
2017-07-07 13:40:00 -0700,10,10,0,20,20,70,20,25,20,5,15,20,20,0,15,15,55,25,55,60,35,10,25,30,0,0,0,0
2017-07-07 13:50:00 -0700,10,10,0,15,25,70,20,25,25,5,15,20,20,0,20,20,55,25,65,50,30,5,20,20,0,0,0,0
2017-07-07 14:00:00 -0700,10,10,0,10,25,80,20,30,25,5,10,20,20,0,10,10,55,0,70,55,30,10,25,20,0,0,0,0
2017-07-07 14:10:00 -0700,10,10,0,15,30,90,20,35,25,5,15,20,35,0,10,10,55,0,70,80,20,10,25,30,0,0,0,0
2017-07-07 14:20:00 -0700,10,10,0,15,20,90,20,35,35,5,15,20,40,0,10,10,60,30,80,80,30,10,15,30,0,0,0,0
2017-07-07 14:30:00 -0700,10,10,0,15,10,90,20,35,30,5,15,20,35,0,10,10,60,15,70,95,15,15,15,30,0,0,0,0
2017-07-07 14:40:00 -0700,30,10,0,15,10,100,20,35,30,5,10,15,55,0,10,10,75,20,70,85,20,10,30,20,0,0,0,0
2017-07-07 14:50:00 -0700,30,10,0,20,10,100,20,35,25,5,15,15,55,0,10,20,75,25,70,90,25,10,30,20,0,0,0,0
2017-07-07 15:00:00 -0700,30,10,0,20,10,100,20,30,25,5,10,15,45,0,10,10,65,25,65,80,25,10,25,20,0,0,0,0
2017-07-07 15:10:00 -0700,0,10,0,15,10,100,20,35,30,5,15,15,35,0,10,15,70,20,55,80,25,10,25,20,0,0,0,0
2017-07-07 15:20:00 -0700,0,10,0,15,10,100,20,35,30,5,10,15,20,0,10,10,65,20,65,90,25,10,25,20,0,0,0,0
2017-07-07 15:30:00 -0700,0,10,0,20,10,90,20,30,45,5,15,20,15,0,10,10,65,20,65,90,20,10,30,30,0,0,0,0
2017-07-07 15:40:00 -0700,0,10,0,25,10,90,20,30,30,5,10,15,15,0,15,10,65,20,70,85,25,15,30,30,0,0,0,0
2017-07-07 15:50:00 -0700,0,10,0,20,15,90,20,35,0,5,15,15,20,0,5,15,65,20,65,80,30,15,25,30,0,0,0,0
2017-07-07 16:00:00 -0700,0,10,0,15,15,90,20,35,55,5,15,10,35,0,10,10,70,25,70,75,25,15,35,30,0,0,0,0
2017-07-07 16:10:00 -0700,0,10,0,15,15,80,20,45,75,5,10,10,45,0,5,10,60,20,70,70,25,15,20,50,0,0,0,0
2017-07-07 16:20:00 -0700,0,10,0,15,10,80,20,45,75,5,15,15,35,0,5,15,65,20,70,70,25,15,20,60,0,0,0,0
2017-07-07 16:30:00 -0700,0,10,0,15,10,80,20,30,75,5,10,10,35,0,5,30,65,15,70,50,25,10,20,10,0,0,0,0
2017-07-07 16:40:00 -0700,0,10,0,25,10,80,20,25,75,5,10,10,35,0,5,10,60,15,70,45,25,10,30,20,0,0,0,0
2017-07-07 16:50:00 -0700,0,10,0,20,10,80,20,25,0,5,10,10,35,0,5,10,65,15,80,45,30,10,30,30,0,0,0,0
2017-07-07 17:00:00 -0700,0,10,0,20,10,70,20,30,15,5,15,10,35,0,5,10,55,15,70,35,30,10,25,40,0,0,0,0
2017-07-07 17:10:00 -0700,0,10,0,20,10,60,20,25,25,5,15,10,35,0,5,15,55,15,70,35,30,15,25,40,0,0,0,0
2017-07-07 17:20:00 -0700,0,10,0,20,10,70,20,30,45,5,15,10,35,0,5,15,40,10,70,40,20,15,25,30,0,0,0,0
2017-07-07 17:30:00 -0700,0,10,0,20,5,50,20,35,35,5,15,10,30,0,5,10,45,5,70,50,15,15,30,30,0,0,0,0
2017-07-07 17:40:00 -0700,0,10,0,15,5,50,20,20,15,5,10,10,25,0,10,10,40,5,70,60,15,20,10,30,0,0,0,0
2017-07-07 17:50:00 -0700,0,10,0,15,5,50,20,15,25,5,15,10,15,0,5,10,35,5,65,70,15,10,10,30,0,0,0,0
2017-07-07 18:00:00 -0700,0,10,0,5,5,40,20,5,5,5,10,10,5,0,5,15,30,10,40,75,10,20,10,30,0,0,0,0
2017-07-07 18:10:00 -0700,0,0,0,5,5,30,20,5,10,5,10,10,5,0,5,15,30,5,25,70,10,10,10,30,0,0,0,0
2017-07-07 18:20:00 -0700,0,0,0,0,5,0,0,0,10,0,0,10,0,0,5,10,20,10,20,0,10,0,10,0,0,0,0,0
2017-07-07 18:30:00 -0700,0,0,0,0,5,0,0,0,15,5,0,10,0,0,10,10,30,20,35,0,15,0,15,0,0,0,0,0
2017-07-07 18:40:00 -0700,0,0,0,0,5,20,0,5,15,5,0,10,0,0,5,15,35,10,50,0,20,0,10,0,0,0,0,0
2017-07-07 18:50:00 -0700,0,0,0,0,10,20,0,10,10,5,0,10,5,0,5,15,30,10,45,0,20,0,10,30,0,0,0,0
2017-07-07 19:00:00 -0700,0,0,0,5,5,20,20,5,5,5,0,10,5,0,5,10,25,5,35,10,10,10,10,45,0,0,0,0
2017-07-07 19:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 19:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 19:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 19:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 19:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 20:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 21:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 04:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 05:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08 06:00:00 -0700,0,0,0,5,5,30,0,5,5,0,5,0,5,0,5,5,5,0,10,5,10,5,5,5,0,0,0,0
2017-07-08 06:10:00 -0700,0,0,0,5,5,60,0,10,0,5,10,10,10,0,5,5,25,5,25,5,10,5,10,5,0,0,0,0
2017-07-08 06:20:00 -0700,10,0,0,5,10,60,0,20,0,5,10,10,25,0,10,5,35,5,10,0,10,10,10,5,0,0,0,0
2017-07-08 06:30:00 -0700,10,0,0,5,10,60,0,25,10,5,10,10,15,0,5,10,30,5,15,0,10,10,10,5,0,0,0,0
2017-07-08 06:40:00 -0700,10,0,0,5,10,60,5,30,10,5,10,10,20,0,5,10,40,10,15,0,10,10,15,5,0,0,0,0
2017-07-08 06:50:00 -0700,10,0,0,5,5,60,5,45,0,5,10,10,25,0,5,10,40,10,15,0,10,10,20,5,0,0,0,0
2017-07-08 07:00:00 -0700,10,0,0,5,10,80,5,45,0,5,10,10,20,0,5,10,70,25,40,0,10,5,20,5,0,0,0,0
2017-07-08 07:10:00 -0700,10,5,0,5,10,40,5,45,0,5,10,10,20,0,5,10,60,30,45,0,20,10,20,40,0,0,0,0
2017-07-08 07:20:00 -0700,10,5,0,5,10,80,5,30,0,5,10,10,10,0,5,15,60,15,45,30,20,10,30,40,0,0,0,0
2017-07-08 07:30:00 -0700,10,10,0,5,10,50,5,15,15,5,10,10,10,0,5,15,45,10,35,30,15,10,20,20,0,0,0,0
2017-07-08 07:40:00 -0700,10,10,0,5,10,40,5,10,35,5,10,10,15,0,10,15,65,10,30,45,15,10,20,20,0,0,0,0
2017-07-08 07:50:00 -0700,10,10,0,5,5,80,5,20,45,5,15,15,25,0,5,10,75,10,30,50,15,10,25,20,0,0,0,0
2017-07-08 08:00:00 -0700,20,10,0,5,5,80,20,30,35,5,10,10,30,0,10,15,65,10,40,55,20,10,15,20,0,0,0,0
2017-07-08 08:10:00 -0700,10,10,0,5,10,90,20,45,35,5,15,10,50,0,10,20,45,15,35,55,20,15,20,20,0,0,0,0
2017-07-08 08:20:00 -0700,10,10,0,10,10,90,20,40,35,5,10,15,35,0,15,10,50,20,45,45,20,20,25,20,0,0,0,0
2017-07-08 08:30:00 -0700,10,10,0,10,10,90,80,40,30,5,10,15,35,0,10,10,55,40,55,50,30,10,20,30,0,0,0,0
2017-07-08 08:40:00 -0700,10,10,0,15,20,60,80,35,25,5,10,20,30,0,10,10,60,25,50,55,30,10,30,30,0,0,0,0
2017-07-08 08:50:00 -0700,40,10,0,10,20,60,20,30,30,5,10,20,20,0,10,10,65,25,50,60,20,10,30,30,0,0,0,0
2017-07-08 09:00:00 -0700,10,10,0,10,15,60,20,25,40,5,10,15,35,0,10,15,45,25,45,60,30,10,30,30,0,0,0,0
2017-07-08 09:10:00 -0700,10,10,0,15,15,60,20,30,45,5,10,15,40,0,10,15,45,25,40,50,35,15,25,30,0,0,0,0
2017-07-08 09:20:00 -0700,10,10,0,10,10,60,20,30,45,5,10,20,40,0,10,15,40,30,40,40,40,10,25,30,0,0,0,0
2017-07-08 09:30:00 -0700,10,10,0,10,10,70,20,40,45,5,10,20,40,0,10,10,40,25,45,50,35,10,25,40,0,0,0,0
2017-07-08 09:40:00 -0700,10,20,0,5,15,60,20,40,45,5,10,20,40,0,10,10,50,25,60,50,35,15,25,40,0,0,0,0
2017-07-08 09:50:00 -0700,10,20,0,15,10,70,20,45,45,5,10,15,20,0,10,10,60,15,50,60,35,15,30,40,0,0,0,0
2017-07-08 10:00:00 -0700,20,20,0,15,10,70,20,35,35,5,10,15,30,0,10,10,60,25,50,50,30,10,35,40,0,0,0,0
2017-07-08 10:10:00 -0700,10,20,0,15,15,80,20,45,35,5,15,15,30,0,10,10,55,25,55,55,25,10,25,30,0,0,0,0
2017-07-08 10:20:00 -0700,10,20,0,15,15,80,20,40,30,5,10,20,30,0,10,10,65,25,60,60,20,10,25,30,0,0,0,0
2017-07-08 10:30:00 -0700,10,20,0,10,15,80,20,40,30,5,15,15,30,0,10,15,50,25,60,0,25,10,20,30,0,0,0,0
2017-07-08 10:40:00 -0700,10,20,0,10,15,80,20,40,45,5,15,15,35,0,15,10,60,30,80,0,30,10,25,30,0,0,0,0
2017-07-08 10:50:00 -0700,10,20,0,15,15,80,20,50,45,5,10,20,40,0,15,15,65,40,75,0,35,20,35,40,0,0,0,0
2017-07-08 11:00:00 -0700,10,20,0,15,15,80,20,60,50,5,15,20,40,0,15,10,65,50,75,0,35,15,35,40,0,0,0,0
2017-07-08 11:10:00 -0700,10,20,0,15,15,80,20,50,45,5,15,20,35,0,15,10,65,40,70,0,35,15,35,60,0,0,0,0
2017-07-08 11:20:00 -0700,10,20,0,20,15,90,20,50,40,5,20,20,30,0,15,15,55,35,70,0,40,15,35,60,0,0,0,0
2017-07-08 11:30:00 -0700,10,20,0,15,15,90,30,40,40,5,10,20,30,0,15,15,55,40,70,0,40,15,35,60,0,0,0,0
2017-07-08 11:40:00 -0700,10,20,0,15,15,90,20,35,40,5,15,15,30,0,15,10,60,40,70,0,35,10,35,50,0,0,0,0
2017-07-08 11:50:00 -0700,10,20,0,15,15,90,10,45,45,5,15,20,10,0,15,10,65,35,70,0,30,15,35,30,0,0,0,0
2017-07-08 12:00:00 -0700,10,10,0,15,10,90,30,35,40,5,20,15,10,0,20,15,65,20,70,0,30,15,25,30,0,0,0,0
2017-07-08 12:10:00 -0700,10,20,0,15,10,90,30,30,40,5,15,15,15,0,10,15,70,25,70,0,30,5,25,30,0,0,0,0
2017-07-08 12:20:00 -0700,10,10,0,15,10,90,30,30,35,5,10,15,25,0,10,10,70,30,70,0,0,10,25,30,0,0,0,0
2017-07-08 12:30:00 -0700,10,10,0,15,10,90,20,35,30,5,10,15,30,0,10,10,75,25,70,0,45,10,25,30,0,0,0,0
2017-07-08 12:40:00 -0700,10,10,0,20,10,90,20,30,30,5,15,15,40,0,10,10,65,30,70,0,40,15,30,30,0,0,0,0
2017-07-08 12:50:00 -0700,10,10,0,20,10,90,20,30,50,5,15,20,40,0,10,15,65,0,70,60,40,15,0,30,0,0,0,0
2017-07-08 13:00:00 -0700,10,10,0,25,15,80,30,30,50,5,15,20,55,0,15,20,70,35,80,50,45,15,0,50,0,0,0,0
2017-07-08 13:10:00 -0700,10,10,0,20,15,70,30,20,65,5,15,20,55,0,15,10,65,35,75,60,35,15,0,50,0,0,0,0
2017-07-08 13:20:00 -0700,10,10,0,20,15,80,20,25,70,5,15,15,45,0,15,10,60,35,75,60,30,15,30,50,0,0,0,0
2017-07-08 13:30:00 -0700,10,20,0,15,15,80,20,30,65,5,15,15,25,0,15,15,55,45,65,70,30,10,20,50,0,0,0,0
2017-07-08 13:40:00 -0700,10,20,0,20,20,80,30,35,30,5,15,15,15,0,20,15,50,45,50,70,35,10,20,50,0,0,0,0
2017-07-08 13:50:00 -0700,10,30,0,20,20,80,60,35,30,5,30,10,20,0,15,10,60,35,45,65,30,10,25,30,0,0,0,0
2017-07-08 14:00:00 -0700,10,30,0,20,20,90,20,35,25,5,25,15,35,0,15,15,0,30,50,80,25,10,25,30,0,0,0,0
2017-07-08 14:10:00 -0700,10,30,0,20,15,100,20,35,20,5,35,15,30,0,20,10,0,25,50,85,25,10,30,30,0,0,0,0
2017-07-08 14:20:00 -0700,10,10,0,25,15,90,20,45,25,5,20,15,30,0,10,10,0,20,55,90,30,10,35,30,0,0,0,0
2017-07-08 14:30:00 -0700,10,10,0,20,10,100,50,45,25,5,45,10,25,0,10,15,0,25,60,90,25,10,35,30,0,0,0,0
2017-07-08 14:40:00 -0700,0,10,0,15,10,100,30,35,35,5,15,15,25,0,5,15,0,25,60,85,25,15,45,40,0,0,0,0
2017-07-08 14:50:00 -0700,0,10,0,15,15,110,30,35,30,5,10,15,25,0,10,15,60,25,70,85,25,10,30,40,0,0,0,0
2017-07-08 15:00:00 -0700,0,10,0,15,10,90,30,30,30,5,10,15,25,0,10,10,45,20,75,90,30,15,25,50,0,0,0,0
2017-07-08 15:10:00 -0700,0,10,0,20,10,90,30,30,30,5,10,15,25,0,10,25,60,15,80,105,20,15,25,50,0,0,0,0
2017-07-08 15:20:00 -0700,0,20,0,20,10,80,30,30,25,5,10,15,40,0,10,10,55,10,70,85,20,10,25,50,0,0,0,0
2017-07-08 15:30:00 -0700,0,20,0,20,10,70,30,20,25,5,10,10,30,0,10,10,65,15,70,110,20,15,25,50,0,0,0,0
2017-07-08 15:40:00 -0700,0,20,0,20,15,70,30,30,30,5,10,10,45,0,10,15,65,15,60,95,25,15,25,50,0,0,0,0
2017-07-08 15:50:00 -0700,0,20,0,15,15,60,30,25,45,5,15,10,30,0,10,10,65,15,60,75,25,20,25,50,0,0,0,0
