 ,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2017-05-18 08:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 08:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 08:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 08:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 09:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 09:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 09:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 09:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 10:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 10:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 10:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 10:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 11:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 11:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 11:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 11:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 11:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 12:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 12:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 12:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18 12:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2017-05-18 13:00:00 +0000,0,0,0,5,5,30,0,5,5,0,5,35,5,0,5,5,5,0,0,5,10,5,5,5,0,0,0,0
2017-05-18 13:10:00 +0000,0,0,0,5,5,60,0,10,10,0,10,10,15,0,5,5,45,10,10,10,10,5,20,5,0,0,0,0
2017-05-18 13:30:00 +0000,0,0,0,5,5,60,10,10,20,0,10,10,30,0,5,5,40,10,15,10,10,5,20,20,0,0,0,0
2017-05-18 13:40:00 +0000,0,0,0,5,5,60,10,10,15,0,10,10,35,0,5,5,45,15,15,10,15,5,30,20,0,0,0,0
2017-05-18 13:50:00 +0000,0,0,0,5,5,60,10,10,25,0,15,10,35,0,5,5,50,25,15,15,15,10,25,20,0,0,0,0
2017-05-18 14:10:00 +0000,0,10,0,5,10,60,10,15,25,0,15,10,55,0,5,5,60,15,40,15,25,10,25,30,0,0,0,0
2017-05-18 14:20:00 +0000,0,20,0,10,10,60,10,20,30,0,20,10,30,0,10,5,70,15,40,20,15,0,30,40,0,0,0,0
2017-05-18 14:30:00 +0000,0,20,0,10,10,70,10,25,30,0,20,15,45,0,10,5,70,20,45,35,15,10,30,40,0,0,0,0
2017-05-18 14:50:00 +0000,0,10,0,10,10,70,30,30,30,0,15,15,35,0,10,5,70,20,50,30,20,20,25,40,0,0,0,0
2017-05-18 15:00:00 +0000,0,50,0,15,10,60,20,30,35,0,15,15,45,0,10,5,75,0,60,30,30,20,30,30,0,0,0,0
2017-05-18 15:10:00 +0000,0,10,0,20,10,60,20,35,55,0,15,15,50,0,10,5,75,40,70,35,30,20,40,30,0,0,0,0
2017-05-18 15:30:00 +0000,0,10,0,20,20,60,30,35,70,0,20,20,65,0,10,5,80,50,70,35,30,25,40,30,0,0,0,0
2017-05-18 15:40:00 +0000,0,20,0,20,20,60,30,35,70,0,25,25,75,0,20,10,40,35,75,40,20,25,25,40,0,0,0,0
2017-05-18 16:00:00 +0000,0,10,0,15,20,60,30,40,75,0,25,30,80,0,15,10,55,35,55,40,35,20,35,40,0,0,0,0
2017-05-18 16:10:00 +0000,0,10,0,15,30,60,30,40,60,0,25,30,80,0,15,10,60,50,55,45,35,20,30,40,0,0,0,0
2017-05-18 16:20:00 +0000,0,10,0,10,25,60,20,35,40,0,20,20,80,0,15,10,55,40,35,40,45,25,25,40,0,0,0,0
2017-05-18 16:40:00 +0000,0,10,0,20,25,105,20,35,50,0,15,20,50,0,15,10,55,45,50,45,35,20,30,40,0,0,0,0
2017-05-18 16:50:00 +0000,0,10,0,15,20,80,20,30,50,0,15,65,50,0,10,10,50,35,40,40,35,20,35,40,0,0,0,0
2017-05-18 17:00:00 +0000,0,10,0,20,25,70,40,35,50,0,15,20,45,0,15,10,50,0,50,45,35,20,35,40,0,0,0,0
2017-05-18 17:20:00 +0000,0,10,0,15,20,90,40,55,55,0,25,20,50,0,15,10,60,35,65,55,35,20,20,30,0,0,0,0
2017-05-18 17:30:00 +0000,0,20,0,15,20,90,40,50,50,0,20,20,55,0,15,10,70,35,65,50,35,20,25,30,0,0,0,0
2017-05-18 17:40:00 +0000,0,60,0,25,20,100,40,35,55,0,25,20,50,0,15,10,65,45,65,60,45,20,35,30,0,0,0,0
2017-05-18 18:00:00 +0000,0,20,0,25,20,100,40,30,50,0,20,30,40,0,15,10,70,50,70,65,40,30,30,30,0,0,0,0
2017-05-18 18:10:00 +0000,0,10,0,20,15,100,40,25,50,0,15,30,55,0,15,10,65,45,65,65,40,30,40,40,0,0,0,0
2017-05-18 18:30:00 +0000,0,20,0,20,20,90,40,30,45,0,20,35,40,0,15,10,60,40,60,60,40,25,40,50,0,0,0,0
2017-05-18 18:40:00 +0000,0,20,0,20,25,90,20,30,35,0,15,25,45,0,15,10,65,35,50,55,30,15,30,50,0,0,0,0
2017-05-18 18:50:00 +0000,0,20,0,20,30,90,20,30,45,0,20,25,40,0,15,10,60,30,45,45,40,10,30,40,0,0,0,0
2017-05-18 19:10:00 +0000,0,10,0,15,35,60,20,20,40,0,20,25,35,0,10,10,0,20,50,25,35,10,30,25,0,0,0,0
2017-05-18 19:20:00 +0000,0,20,0,20,30,40,20,20,30,0,15,20,35,0,10,10,70,20,50,45,40,10,20,30,0,0,0,0
2017-05-18 19:40:00 +0000,0,20,0,15,20,40,20,30,20,0,10,15,45,0,10,10,75,25,25,60,45,10,25,30,0,0,0,0
2017-05-18 19:50:00 +0000,0,20,0,10,20,75,10,30,25,0,10,15,35,0,10,10,65,30,30,45,35,15,25,30,0,0,0,0
2017-05-18 20:00:00 +0000,0,10,0,10,20,60,20,30,20,0,15,15,35,0,15,10,50,20,35,50,45,20,20,30,0,0,0,0
2017-05-18 20:20:00 +0000,0,10,0,15,20,75,20,30,25,0,15,20,40,0,15,10,45,25,45,55,45,10,30,30,0,0,0,0
2017-05-18 20:30:00 +0000,0,10,0,15,20,75,20,20,45,0,15,20,30,0,10,10,75,25,45,45,35,10,30,30,0,0,0,0
2017-05-18 20:50:00 +0000,0,20,0,15,20,80,20,30,35,0,15,25,30,0,10,10,80,20,45,55,25,10,30,40,0,0,0,0
2017-05-18 21:00:00 +0000,0,20,0,15,20,90,20,30,30,0,15,20,35,0,10,10,70,20,45,85,25,15,25,40,0,0,0,0
2017-05-18 21:10:00 +0000,0,20,0,15,20,70,20,30,40,0,15,20,50,0,15,10,65,30,25,75,30,10,30,30,0,0,0,0
2017-05-18 21:30:00 +0000,0,20,0,15,20,70,20,35,25,0,10,25,50,0,15,10,55,20,35,75,25,15,30,30,0,0,0,0
2017-05-18 21:40:00 +0000,0,20,0,15,20,70,20,35,25,0,15,15,45,0,10,10,65,25,50,70,30,10,35,20,0,0,0,0
2017-05-18 22:00:00 +0000,0,10,0,15,20,60,20,35,30,0,10,15,45,0,5,10,65,20,60,75,25,15,30,20,0,0,0,0
2017-05-18 22:10:00 +0000,0,20,0,15,20,50,20,35,30,0,10,10,35,0,10,10,85,10,50,35,35,15,25,30,0,0,0,0
2017-05-18 22:20:00 +0000,0,20,0,15,10,50,20,25,35,0,15,20,50,0,10,10,70,15,55,35,35,15,30,30,0,0,0,0
2017-05-18 22:40:00 +0000,0,20,0,15,15,50,20,25,45,0,10,15,50,0,10,10,70,20,60,50,30,10,30,30,0,0,0,0
2017-05-18 22:50:00 +0000,0,20,0,15,15,50,20,25,45,0,10,10,50,0,10,10,65,0,50,45,20,10,20,30,0,0,0,0
2017-05-18 23:10:00 +0000,0,20,0,15,15,60,20,30,35,0,15,10,35,0,10,10,65,0,45,45,25,15,25,30,0,0,0,0
2017-05-18 23:20:00 +0000,0,10,0,15,10,60,20,25,35,0,10,10,30,0,5,10,65,20,45,45,20,15,20,30,0,0,0,0
2017-05-18 23:30:00 +0000,0,10,0,15,10,60,20,30,35,0,35,10,45,0,5,10,65,20,55,45,20,10,30,30,0,0,0,0
2017-05-18 23:50:00 +0000,0,10,0,10,10,60,20,20,30,0,10,10,60,0,10,10,60,15,60,45,25,10,25,30,0,0,0,0
2017-05-19 00:00:00 +0000,0,10,0,15,10,70,20,25,30,0,15,10,45,0,10,10,55,15,45,50,30,15,25,50,0,0,0,0
2017-05-19 00:10:00 +0000,0,10,0,15,5,70,20,20,35,0,10,10,10,0,5,10,45,10,25,35,15,15,15,50,0,0,0,0
2017-05-19 00:30:00 +0000,0,10,0,10,10,70,20,20,40,0,10,10,10,0,5,10,35,10,35,15,10,10,15,50,0,0,0,0
2017-05-19 00:40:00 +0000,0,10,0,5,10,60,20,15,20,0,10,10,5,0,5,10,40,10,35,15,10,10,10,50,0,0,0,0
2017-05-19 00:50:00 +0000,0,10,0,5,5,30,20,10,10,0,15,10,5,0,5,10,30,10,20,5,10,5,10,20,0,0,0,0
2017-05-19 01:10:00 +0000,0,0,0,5,5,30,20,10,5,0,15,10,5,0,5,10,20,10,10,5,10,10,5,20,0,0,0,0
2017-05-19 01:20:00 +0000,0,0,0,5,5,60,20,10,10,0,10,10,5,0,5,10,30,10,10,10,10,5,10,20,0,0,0,0
2017-05-19 01:30:00 +0000,0,0,0,5,5,50,20,10,15,0,10,10,5,0,5,5,70,10,30,10,10,5,10,20,0,0,0,0
2017-05-19 01:50:00 +0000,0,0,0,5,5,50,20,10,10,0,10,10,5,0,5,5,25,5,20,5,10,5,10,20,0,0,0,0
2017-05-19 02:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 02:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 02:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 02:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 03:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 03:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 03:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 03:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 03:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 04:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 04:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 04:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 04:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 05:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 05:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 05:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 05:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 05:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 06:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 06:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 06:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 06:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 06:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 07:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 07:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 07:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 07:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 08:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 08:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 08:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 08:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 08:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 09:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 09:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 09:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 09:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 09:50:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 10:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 10:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 10:30:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 10:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 11:00:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 11:10:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 11:20:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 11:40:00 +0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19 11:50:00 +0000,0,0,0,5,5,30,5,0,5,5,5,10,0,0,5,5,5,0,10,0,0,0,5,5,5,0,0,0
2017-05-19 12:00:00 +0000,0,0,0,5,5,30,5,0,5,0,5,10,0,0,5,5,5,0,15,0,0,0,5,10,5,0,0,0
2017-05-19 12:10:00 +0000,0,0,0,5,5,30,5,0,5,0,5,10,0,0,5,10,20,0,15,0,0,0,5,20,5,0,0,0
2017-05-19 12:30:00 +0000,0,0,0,5,5,45,5,0,10,0,10,5,0,0,5,10,30,0,20,0,0,0,15,20,5,0,0,0
2017-05-19 12:40:00 +0000,0,0,0,5,5,45,20,0,10,0,15,5,0,0,5,10,35,0,25,0,0,0,25,20,5,0,0,0
2017-05-19 12:50:00 +0000,0,0,0,5,10,45,10,0,5,10,10,5,0,0,5,10,35,0,25,0,0,0,20,20,5,0,0,0
2017-05-19 13:10:00 +0000,0,0,0,5,5,45,20,5,5,10,10,10,5,0,5,10,35,0,20,5,15,5,20,20,5,0,0,0
2017-05-19 13:20:00 +0000,0,0,0,5,10,45,20,10,20,10,10,10,25,0,5,10,45,0,20,35,10,10,25,20,5,0,0,0
2017-05-19 13:30:00 +0000,0,0,0,5,10,45,20,10,20,10,15,10,40,0,5,10,40,0,20,25,15,10,20,20,5,0,0,0
2017-05-19 13:50:00 +0000,0,0,0,10,5,45,20,20,15,10,10,10,40,0,5,10,40,5,35,25,15,10,25,20,5,0,0,0
2017-05-19 14:00:00 +0000,0,10,0,15,10,60,20,30,25,10,10,15,15,0,5,10,50,45,35,40,30,10,25,30,5,0,0,0
2017-05-19 14:10:00 +0000,0,10,0,10,5,60,20,35,30,15,15,75,45,0,5,10,60,45,55,40,30,10,40,30,5,0,0,0
2017-05-19 14:20:00 +0000,0,10,0,10,10,60,20,35,25,15,10,10,40,0,5,10,70,45,50,50,35,15,35,30,5,0,0,0
2017-05-19 14:40:00 +0000,0,20,0,15,10,80,20,30,35,15,10,10,35,0,5,10,70,45,65,60,25,15,35,30,5,0,0,0
2017-05-19 14:50:00 +0000,0,30,0,15,10,90,20,40,40,15,15,10,55,0,5,10,65,45,70,70,40,15,40,20,5,0,0,0
2017-05-19 15:00:00 +0000,0,30,0,20,10,115,20,50,45,15,15,15,50,0,10,10,55,45,85,65,40,15,35,30,5,5,0,0
2017-05-19 15:20:00 +0000,0,30,0,25,15,100,20,40,60,15,20,15,55,0,15,10,55,45,75,65,45,25,40,30,5,5,0,0
2017-05-19 15:30:00 +0000,0,20,0,25,15,110,20,40,60,15,25,35,50,0,15,10,55,45,90,60,40,20,40,30,5,5,0,0
2017-05-19 15:40:00 +0000,0,20,0,15,20,110,20,40,45,15,25,10,60,0,15,10,45,40,70,60,50,25,35,30,5,5,0,0
2017-05-19 16:00:00 +0000,0,20,0,20,25,120,20,45,50,15,30,20,45,0,15,15,75,40,80,60,35,25,35,40,5,5,0,0
2017-05-19 16:10:00 +0000,0,20,0,15,30,110,20,45,55,15,35,20,35,0,15,15,90,40,70,55,30,25,35,30,5,5,0,0
2017-05-19 16:20:00 +0000,0,20,0,15,45,110,60,55,65,15,35,20,40,0,15,15,70,50,70,50,35,30,45,30,5,5,0,0
2017-05-19 16:40:00 +0000,0,20,0,20,50,110,60,50,55,15,35,20,55,0,20,15,60,35,80,60,30,25,35,30,5,5,0,0
2017-05-19 16:50:00 +0000,0,20,0,15,50,120,80,40,50,15,35,30,50,0,20,15,80,35,65,60,35,25,35,30,5,5,0,0
2017-05-19 17:00:00 +0000,0,20,0,20,65,120,80,45,70,15,35,30,50,0,10,15,60,55,70,55,40,20,45,30,5,5,0,0
2017-05-19 17:10:00 +0000,0,20,0,20,50,100,80,45,70,15,30,25,60,0,15,15,70,50,70,55,40,20,35,40,5,5,0,0
2017-05-19 17:30:00 +0000,0,20,0,15,10,80,80,35,70,15,30,25,80,0,15,15,65,45,70,50,50,15,25,40,5,5,0,0
2017-05-19 17:40:00 +0000,0,20,0,20,10,70,80,40,50,15,20,25,80,0,15,15,75,55,75,50,50,15,40,30,5,5,0,0
2017-05-19 17:50:00 +0000,0,20,0,25,15,70,80,55,45,15,15,25,85,0,15,20,80,50,80,70,50,20,35,30,5,5,0,0
2017-05-19 18:10:00 +0000,0,20,0,20,20,60,80,50,35,10,15,30,75,0,15,20,80,45,70,70,50,15,40,30,5,5,0,0
2017-05-19 18:20:00 +0000,0,20,0,20,20,70,20,50,40,10,25,35,55,0,15,20,75,50,80,50,40,20,35,30,5,5,0,0
2017-05-19 18:30:00 +0000,0,10,0,20,0,70,20,40,35,10,25,35,45,0,10,20,70,55,80,55,40,20,40,30,5,5,0,0
2017-05-19 18:40:00 +0000,0,20,0,15,50,70,20,30,35,10,20,30,50,0,15,20,65,50,70,35,35,10,40,30,5,5,0,0
2017-05-19 19:00:00 +0000,0,20,0,15,30,80,20,30,55,10,25,30,35,0,15,20,50,40,70,40,35,10,35,50,5,5,0,0
2017-05-19 19:10:00 +0000,0,20,0,15,25,90,20,25,45,10,25,30,30,0,10,20,50,20,70,40,50,10,30,50,5,5,0,0
2017-05-19 19:20:00 +0000,0,20,0,20,20,90,20,25,35,10,30,20,35,0,10,20,50,20,60,30,45,10,35,50,5,5,0,0
2017-05-19 19:40:00 +0000,0,20,0,15,15,100,20,30,30,15,35,20,40,0,10,20,55,20,60,35,35,10,25,40,5,5,0,0
2017-05-19 19:50:00 +0000,0,20,0,20,15,100,30,50,45,15,35,15,55,0,10,20,65,20,60,65,45,10,20,20,5,5,0,0
2017-05-19 20:00:00 +0000,0,20,0,20,15,110,30,50,40,15,25,25,40,0,10,20,75,0,60,60,40,15,25,20,5,5,0,0
2017-05-19 20:20:00 +0000,0,20,0,25,15,100,20,45,40,15,15,30,40,0,10,20,70,0,50,70,55,20,30,40,0,5,0,0
2017-05-19 20:30:00 +0000,0,10,0,20,20,100,20,30,25,15,15,30,55,0,10,20,70,0,55,70,40,25,45,50,0,5,0,0
2017-05-19 20:40:00 +0000,0,10,0,20,30,90,20,40,25,15,15,25,65,0,10,20,70,0,50,75,40,20,45,40,5,5,0,0
2017-05-19 21:00:00 +0000,0,10,0,25,25,90,20,60,45,15,25,20,55,0,10,20,65,0,60,65,35,20,40,40,5,5,0,0
2017-05-19 21:10:00 +0000,0,10,0,35,25,80,20,50,40,15,60,20,75,0,10,20,70,30,0,70,40,25,0,30,5,5,0,0
2017-05-19 21:20:00 +0000,0,10,0,25,25,80,50,40,50,15,15,20,60,0,10,20,80,20,0,65,35,20,0,30,5,5,0,0
2017-05-19 21:40:00 +0000,0,10,0,25,30,80,50,40,35,15,15,20,60,0,10,20,85,40,0,55,35,25,0,30,5,5,0,0
2017-05-19 21:50:00 +0000,0,10,0,15,45,80,50,45,50,15,20,25,55,0,15,20,70,35,0,55,35,10,0,30,5,5,0,0
2017-05-19 22:10:00 +0000,0,10,0,15,45,60,50,30,35,15,20,20,60,0,10,20,70,30,0,60,45,5,0,30,5,5,0,0
2017-05-19 22:20:00 +0000,0,20,0,15,55,50,50,30,45,10,20,15,55,0,10,20,65,35,100,60,35,15,35,30,5,5,0,0
2017-05-19 22:30:00 +0000,0,20,0,20,55,50,50,30,45,10,20,15,45,0,10,20,60,45,105,55,30,20,15,30,5,5,0,0
2017-05-19 22:50:00 +0000,0,10,0,20,55,60,50,35,45,10,15,15,35,0,10,20,55,30,105,55,35,15,25,30,5,5,0,0
2017-05-19 23:00:00 +0000,0,10,0,20,45,60,20,35,35,10,15,15,30,0,10,20,60,25,105,55,30,20,35,50,5,5,0,0
2017-05-19 23:10:00 +0000,0,10,0,20,15,60,20,45,35,10,15,15,25,0,5,20,55,35,105,45,30,20,35,50,5,5,0,0
2017-05-19 23:30:00 +0000,0,10,0,20,15,70,20,35,35,10,15,15,30,0,5,20,55,25,50,30,25,20,30,40,5,5,0,0
2017-05-19 23:40:00 +0000,0,10,0,15,15,80,20,35,35,10,20,15,45,0,5,20,55,25,60,35,25,20,35,30,5,5,0,0
2017-05-19 23:50:00 +0000,0,10,0,15,15,80,20,35,35,10,15,10,45,0,5,20,55,25,60,30,30,15,30,30,5,5,0,0
2017-05-20 00:10:00 +0000,0,10,0,15,15,80,20,30,25,10,15,15,35,0,5,20,55,15,60,30,40,20,25,60,5,5,0,0
2017-05-20 00:20:00 +0000,0,10,0,15,10,80,20,35,35,10,15,10,20,0,5,20,40,35,60,45,20,15,25,40,5,5,0,0
2017-05-20 00:30:00 +0000,0,10,0,15,5,80,90,35,25,10,10,10,10,0,5,20,40,25,55,35,15,10,25,50,5,5,0,0
2017-05-20 00:50:00 +0000,0,10,0,10,5,60,30,20,20,10,10,10,5,0,5,20,30,15,55,25,10,5,10,50,5,5,0,0
2017-05-20 01:00:00 +0000,0,0,0,10,5,20,20,15,15,10,10,10,5,0,5,20,20,10,50,0,10,5,10,50,5,5,0,0
2017-05-20 01:10:00 +0000,0,0,0,5,5,10,20,10,5,0,10,10,5,0,5,20,15,5,15,0,5,5,5,20,5,5,0,0
2017-05-20 01:30:00 +0000,0,0,0,5,5,50,10,10,5,0,10,10,5,0,5,20,35,5,30,0,5,5,5,20,5,5,0,0
