,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2018-07-01 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 04:50:00 -0700,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:00:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:10:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:20:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:30:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:40:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 05:50:00 -0700,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,10,0,0,0,0,0
2018-07-01 06:00:00 -0700,0,0,0,0,0,30,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-01 06:10:00 -0700,0,0,0,5,5,120,10,10,5,5,10,5,15,0,5,5,25,5,10,10,10,5,5,10,0,0,0,0
2018-07-01 06:20:00 -0700,0,0,0,5,5,95,15,10,5,5,10,5,30,0,5,5,35,5,15,10,15,10,10,20,0,0,0,0
2018-07-01 06:30:00 -0700,0,0,0,5,5,95,15,10,5,5,10,5,30,0,5,10,45,5,20,5,15,10,15,15,0,0,0,0
2018-07-01 06:40:00 -0700,0,0,0,5,5,65,15,20,10,5,10,5,20,0,25,5,45,5,25,15,15,15,15,20,0,0,0,0
2018-07-01 06:50:00 -0700,0,0,0,5,5,50,15,20,15,5,15,5,25,0,5,10,50,5,30,20,15,10,15,15,0,0,0,0
2018-07-01 07:00:00 -0700,0,0,0,5,5,50,15,40,20,5,15,10,35,0,5,10,40,10,40,25,15,10,15,15,0,0,0,0
2018-07-01 07:10:00 -0700,0,5,0,5,5,60,20,40,25,5,10,10,50,0,5,10,45,5,50,35,25,15,25,25,0,0,0,0
2018-07-01 07:20:00 -0700,0,5,0,10,5,60,15,30,30,5,10,10,50,0,5,5,45,10,35,40,30,15,25,30,0,0,0,0
2018-07-01 07:30:00 -0700,0,15,0,10,5,50,25,20,30,5,10,10,35,0,5,5,40,15,40,50,15,10,0,25,0,0,0,0
2018-07-01 07:40:00 -0700,0,15,0,10,5,50,25,30,30,5,10,10,40,0,5,5,50,20,45,50,15,10,0,20,0,0,0,0
2018-07-01 07:50:00 -0700,0,20,0,10,10,55,20,30,45,5,10,15,25,0,5,10,60,30,50,50,15,15,10,25,0,0,0,0
2018-07-01 08:00:00 -0700,0,20,0,15,15,95,25,30,45,5,10,15,45,0,5,5,60,30,45,65,30,20,10,25,0,0,0,0
2018-07-01 08:10:00 -0700,0,20,0,20,15,95,30,35,70,5,15,15,40,0,10,10,60,25,55,40,40,20,40,30,0,0,0,0
2018-07-01 08:20:00 -0700,0,20,0,15,10,55,30,55,45,5,15,15,35,0,10,10,60,45,65,35,35,20,35,35,0,0,0,0
2018-07-01 08:30:00 -0700,0,20,0,15,10,65,35,45,60,5,15,20,45,0,10,15,60,30,65,35,35,20,30,35,0,0,0,0
2018-07-01 08:40:00 -0700,0,10,0,20,10,85,35,55,60,5,15,15,65,0,10,10,75,50,65,65,45,20,35,45,0,0,0,0
2018-07-01 08:50:00 -0700,0,10,0,25,10,95,30,55,60,5,20,15,60,0,15,10,80,55,75,75,45,20,35,45,0,0,0,0
2018-07-01 09:00:00 -0700,0,25,0,25,10,115,30,45,50,10,25,20,55,0,15,10,70,50,75,85,35,15,35,45,0,0,0,0
2018-07-01 09:10:00 -0700,0,20,0,25,10,80,25,45,55,10,20,25,55,0,15,10,65,50,75,65,40,20,30,45,0,0,0,0
2018-07-01 09:20:00 -0700,0,20,0,25,10,90,25,40,50,10,15,30,50,0,15,10,65,40,70,60,40,15,30,45,0,0,0,0
2018-07-01 09:30:00 -0700,0,20,0,20,25,95,25,40,50,15,10,30,50,0,15,10,65,40,70,70,35,15,25,45,0,0,0,0
2018-07-01 09:40:00 -0700,0,20,0,20,20,100,25,40,50,15,10,30,60,0,15,10,65,45,50,75,35,15,25,50,0,0,0,0
2018-07-01 09:50:00 -0700,0,20,5,25,20,100,30,35,45,15,15,25,45,0,10,10,65,40,55,70,40,15,25,45,0,0,0,10
2018-07-01 10:00:00 -0700,0,20,5,25,20,100,30,45,40,15,15,25,45,0,10,10,60,45,65,70,35,15,25,50,0,0,0,10
2018-07-01 10:10:00 -0700,0,25,5,25,20,105,25,55,45,15,15,20,45,0,15,10,65,45,65,70,35,15,30,30,0,0,0,10
2018-07-01 10:20:00 -0700,0,20,5,25,25,105,20,50,35,15,20,20,50,0,15,10,70,40,70,70,35,20,30,25,0,0,0,10
2018-07-01 10:30:00 -0700,0,20,5,20,25,105,35,50,35,15,15,20,50,0,15,10,70,40,70,70,40,20,35,30,0,0,0,10
2018-07-01 10:40:00 -0700,0,15,5,20,35,115,25,50,45,15,20,15,45,0,10,5,65,20,60,55,30,20,30,25,0,0,0,10
2018-07-01 10:50:00 -0700,0,20,5,20,25,115,35,0,45,15,25,20,50,0,10,5,75,20,60,75,40,20,30,25,0,0,0,10
2018-07-01 11:00:00 -0700,0,15,5,20,30,105,30,0,45,10,20,20,60,0,10,5,70,40,55,90,40,0,30,35,0,0,0,10
2018-07-01 11:10:00 -0700,0,20,5,25,25,90,25,0,40,10,25,20,50,0,15,10,80,40,65,90,45,20,30,30,0,0,0,10
2018-07-01 11:20:00 -0700,0,20,5,25,30,90,25,0,35,10,15,25,55,0,15,5,50,45,65,80,45,20,40,30,0,0,0,10
2018-07-01 11:30:00 -0700,0,20,5,25,30,90,20,0,40,10,15,25,50,0,10,10,45,50,65,70,45,20,40,30,0,0,0,10
2018-07-01 11:40:00 -0700,0,20,5,25,30,140,20,0,45,10,25,30,60,0,15,10,50,50,70,70,45,15,45,35,0,0,0,10
2018-07-01 11:50:00 -0700,0,20,5,20,20,110,20,0,50,10,30,30,60,0,15,10,55,20,70,80,45,15,40,30,0,0,0,10
2018-07-01 12:00:00 -0700,0,15,5,20,20,110,20,0,35,10,15,30,40,0,15,10,55,20,70,80,45,15,35,30,0,0,0,10
2018-07-01 12:10:00 -0700,0,15,5,25,20,140,20,0,30,10,15,20,35,0,15,5,50,15,70,80,35,15,25,30,0,0,0,10
2018-07-01 12:20:00 -0700,0,20,5,20,15,125,20,0,50,10,15,20,45,0,10,5,60,20,60,85,35,15,15,25,0,0,0,10
2018-07-01 12:30:00 -0700,0,20,5,25,10,125,20,0,25,10,10,15,50,0,10,10,70,25,50,80,50,15,15,20,0,0,0,10
2018-07-01 12:40:00 -0700,0,20,5,25,10,125,20,0,50,5,10,15,45,0,10,10,65,35,70,90,40,15,15,35,0,0,0,10
2018-07-01 12:50:00 -0700,0,15,5,20,10,125,30,0,50,5,10,15,45,0,10,15,70,30,80,90,45,15,20,30,0,0,0,10
2018-07-01 13:00:00 -0700,0,15,5,20,15,90,20,0,50,5,15,20,45,0,10,10,75,40,80,95,40,15,30,25,0,0,0,10
2018-07-01 13:10:00 -0700,0,20,5,20,15,105,20,10,40,5,15,25,45,0,10,10,70,30,70,90,40,15,30,25,0,0,0,10
2018-07-01 13:20:00 -0700,0,20,5,25,20,90,20,25,30,5,15,25,40,0,10,10,60,20,60,65,45,15,35,45,0,0,0,10
2018-07-01 13:30:00 -0700,0,20,5,25,20,70,20,35,35,5,15,25,30,0,10,10,50,20,55,40,35,15,30,35,0,0,0,10
2018-07-01 13:40:00 -0700,0,25,5,25,15,90,25,50,30,5,15,20,25,0,10,10,55,25,40,45,30,15,25,25,0,0,0,10
2018-07-01 13:50:00 -0700,0,25,5,20,10,55,30,50,25,5,25,20,35,0,10,5,60,30,40,55,30,15,25,15,0,0,0,10
2018-07-01 14:00:00 -0700,0,25,5,20,5,55,35,55,30,5,25,15,35,0,10,10,50,25,40,55,35,15,10,20,0,0,0,10
2018-07-01 14:10:00 -0700,0,20,5,15,10,90,35,50,30,5,30,15,30,0,10,10,50,30,40,60,35,15,10,20,0,0,0,10
2018-07-01 14:20:00 -0700,0,15,5,15,15,90,30,50,35,5,30,10,30,0,10,10,50,25,45,50,30,15,15,25,0,0,0,10
2018-07-01 14:30:00 -0700,0,20,5,15,20,90,30,40,25,5,25,15,35,0,10,10,45,25,60,65,25,15,35,30,0,0,0,10
2018-07-01 14:40:00 -0700,0,20,5,15,20,90,15,45,30,5,15,10,35,0,10,10,60,25,65,70,20,15,30,30,0,0,0,10
2018-07-01 14:50:00 -0700,0,20,5,20,20,70,15,50,40,5,10,15,25,0,10,10,55,15,60,70,20,15,35,25,0,0,0,10
2018-07-01 15:00:00 -0700,0,20,5,15,20,70,10,45,35,5,10,15,25,0,10,10,55,15,55,70,20,15,35,20,0,0,0,10
2018-07-01 15:10:00 -0700,0,20,5,20,15,70,10,45,35,5,10,15,35,0,10,5,55,20,65,70,30,20,40,15,0,0,0,10
2018-07-01 15:20:00 -0700,0,20,5,20,10,70,20,55,45,5,30,15,40,0,10,10,60,20,75,70,30,20,35,15,0,0,0,10
2018-07-01 15:30:00 -0700,0,20,5,20,5,65,20,55,40,5,10,15,45,0,10,5,60,20,65,65,30,15,25,25,0,0,0,10
2018-07-01 15:40:00 -0700,0,20,5,20,5,65,20,65,50,5,5,15,45,0,10,10,70,20,70,60,15,15,15,25,0,0,0,10
2018-07-01 15:50:00 -0700,0,20,5,20,5,65,20,55,50,5,10,15,40,0,10,5,65,20,70,30,20,15,10,25,0,0,0,10
2018-07-01 16:00:00 -0700,0,20,5,25,5,80,20,50,40,5,10,15,50,0,10,5,70,25,75,30,20,15,15,25,0,0,0,10
2018-07-01 16:10:00 -0700,0,20,5,25,5,70,25,50,30,5,10,10,30,0,50,5,70,20,75,50,15,15,20,45,0,0,0,10
2018-07-01 16:20:00 -0700,0,20,5,20,5,70,20,50,40,5,10,10,30,0,20,5,65,20,70,40,20,15,25,30,0,0,0,10
2018-07-01 16:30:00 -0700,0,20,5,20,5,80,20,45,40,5,15,10,30,0,5,10,65,25,70,45,30,15,30,45,0,0,0,10
2018-07-01 16:40:00 -0700,0,20,5,0,5,0,0,0,45,5,0,10,0,0,5,10,65,20,70,0,30,0,40,0,0,0,0,10
2018-07-01 16:50:00 -0700,0,20,5,0,5,0,0,0,35,5,0,10,0,0,10,10,75,40,70,0,30,0,35,0,0,0,0,10
2018-07-01 17:00:00 -0700,0,20,5,0,5,0,0,0,25,5,0,15,0,0,10,10,80,30,65,0,40,0,30,0,0,0,0,10
2018-07-01 17:10:00 -0700,0,20,5,5,5,80,0,45,20,5,15,20,0,0,10,10,70,20,0,45,25,0,30,55,0,0,0,10
2018-07-01 17:20:00 -0700,0,10,5,10,5,80,25,15,40,5,25,20,0,0,5,10,45,20,0,45,15,15,30,55,0,0,0,10
2018-07-01 17:30:00 -0700,0,10,5,15,5,110,15,30,30,5,10,20,0,0,5,5,50,20,0,35,15,15,30,55,0,0,0,10
2018-07-01 17:40:00 -0700,0,20,5,15,5,110,20,40,25,5,10,10,5,0,5,5,40,15,0,20,15,15,30,55,0,0,0,10
2018-07-01 17:50:00 -0700,0,20,5,10,5,90,20,45,20,5,5,5,5,0,5,10,45,15,0,35,15,15,20,55,0,0,0,10
2018-07-01 18:00:00 -0700,0,15,5,5,5,90,20,40,15,5,5,5,5,0,30,10,30,10,0,35,10,15,15,55,0,0,0,10
2018-07-01 18:10:00 -0700,0,0,0,5,5,90,20,15,15,5,10,5,5,0,10,5,30,10,20,30,10,5,10,30,0,0,0,0
2018-07-01 18:20:00 -0700,0,0,0,5,5,75,20,15,5,5,10,5,5,0,10,10,20,5,40,15,10,10,5,20,0,0,0,0
2018-07-01 18:30:00 -0700,0,0,0,5,5,50,15,15,5,5,10,5,5,0,10,10,20,5,25,10,10,10,5,30,0,0,0,0
2018-07-01 18:40:00 -0700,0,0,0,5,5,60,10,20,5,5,10,5,0,0,10,10,40,5,50,10,10,10,5,20,0,0,0,0
2018-07-01 18:50:00 -0700,0,0,0,5,5,60,10,15,10,5,5,5,0,0,10,10,45,5,70,20,10,10,15,10,0,0,0,0
2018-07-01 19:00:00 -0700,0,0,0,5,5,30,15,10,5,5,5,5,5,0,10,5,45,5,60,15,10,10,10,10,0,0,0,0
2018-07-01 19:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 19:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 19:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 19:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 19:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 20:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 21:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 04:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 05:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 06:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02 06:10:00 -0700,0,0,0,5,5,0,10,0,15,0,5,5,20,0,5,5,25,5,0,10,10,5,5,10,0,0,0,0
2018-07-02 06:20:00 -0700,0,0,0,5,5,75,15,0,20,0,10,5,20,0,5,5,45,5,0,15,15,5,15,20,0,0,0,0
2018-07-02 06:30:00 -0700,0,0,0,5,5,60,15,0,15,0,10,5,25,0,5,5,40,5,0,25,10,10,15,25,0,0,0,0
2018-07-02 06:40:00 -0700,0,0,0,5,5,75,15,15,20,0,15,10,35,0,5,5,50,10,0,20,10,15,15,25,0,0,0,0
2018-07-02 06:50:00 -0700,0,0,0,5,5,75,25,15,20,5,10,10,10,0,5,5,55,20,0,20,15,15,15,25,0,0,0,0
