,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2018-09-01 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 04:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2018-09-01 05:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2018-09-01 05:10:00 -0700,0,0,0,5,5,60,10,10,5,5,5,10,10,0,5,5,25,5,20,0,15,5,10,10,0,0,0,0
2018-09-01 05:20:00 -0700,0,0,0,5,5,45,5,10,5,5,10,10,10,0,5,5,20,5,15,0,15,5,10,15,0,0,0,0
2018-09-01 05:30:00 -0700,0,0,0,5,5,30,5,10,5,5,5,10,10,0,5,5,30,5,10,10,15,5,10,10,0,0,0,0
2018-09-01 05:40:00 -0700,0,0,0,5,5,40,5,10,5,5,5,10,10,0,5,5,25,5,10,10,15,10,10,15,0,0,0,0
2018-09-01 05:50:00 -0700,0,0,0,5,5,55,5,10,10,5,10,10,10,0,5,15,50,5,10,10,15,10,15,15,0,0,0,0
2018-09-01 06:00:00 -0700,0,0,0,5,5,55,5,10,10,5,5,10,10,0,5,10,50,5,10,10,15,10,10,15,0,0,0,0
2018-09-01 06:10:00 -0700,0,5,0,5,5,55,10,10,10,5,10,10,10,0,5,15,50,10,15,10,13,10,20,15,0,0,0,0
2018-09-01 06:20:00 -0700,0,5,0,5,5,50,15,15,10,5,5,10,10,0,5,10,55,10,15,15,15,15,20,15,0,0,0,0
2018-09-01 06:30:00 -0700,0,10,0,5,5,45,15,20,5,5,10,10,10,0,5,10,45,10,15,15,15,15,25,20,0,0,0,0
2018-09-01 06:40:00 -0700,0,10,0,5,5,45,15,30,15,5,10,10,10,0,5,10,25,10,20,15,15,10,20,25,0,0,0,0
2018-09-01 06:50:00 -0700,0,15,0,5,5,45,15,45,20,5,10,10,15,0,5,10,45,20,30,25,15,10,20,15,0,0,0,0
2018-09-01 07:00:00 -0700,0,15,0,5,5,45,20,50,15,5,10,10,30,0,5,10,55,20,25,35,20,10,30,15,0,0,0,0
2018-09-01 07:10:00 -0700,0,15,0,10,5,65,20,55,15,5,10,10,25,0,5,10,50,20,35,40,20,10,20,20,0,0,0,0
2018-09-01 07:20:00 -0700,0,15,0,5,10,40,20,40,15,5,10,10,20,0,5,10,45,35,40,25,15,15,20,25,0,0,0,0
2018-09-01 07:30:00 -0700,0,20,0,5,10,40,25,30,30,5,10,10,25,0,5,10,50,10,35,20,30,15,0,25,0,0,0,0
2018-09-01 07:40:00 -0700,0,15,0,20,10,50,20,40,40,5,10,10,35,0,5,10,50,15,40,35,20,10,0,30,0,0,0,0
2018-09-01 07:50:00 -0700,0,15,0,25,10,70,20,30,50,5,10,15,30,0,5,10,60,25,45,35,30,10,0,30,0,0,0,0
2018-09-01 08:00:00 -0700,0,15,0,20,10,80,20,35,65,5,20,15,35,0,5,10,65,25,65,40,25,15,0,30,0,0,0,0
2018-09-01 08:10:00 -0700,0,15,0,20,10,80,25,35,55,5,25,15,35,0,5,10,55,30,65,45,25,20,15,30,0,0,0,0
2018-09-01 08:20:00 -0700,0,15,0,20,10,80,25,40,45,5,25,20,35,0,10,10,45,30,45,55,25,20,25,40,0,0,0,0
2018-09-01 08:30:00 -0700,0,15,0,20,10,80,30,45,40,5,25,15,50,0,10,10,45,30,35,50,30,20,35,35,0,0,0,0
2018-09-01 08:40:00 -0700,0,15,0,20,15,80,30,45,45,5,20,15,50,0,15,10,45,30,35,65,30,15,35,35,0,0,0,0
2018-09-01 08:50:00 -0700,0,20,0,20,15,80,30,45,45,5,25,15,40,0,10,10,45,55,40,65,45,20,45,30,0,0,0,0
2018-09-01 09:00:00 -0700,0,20,0,20,20,95,30,30,55,5,20,15,40,0,15,10,45,55,50,65,45,20,0,35,0,0,0,0
2018-09-01 09:10:00 -0700,0,25,0,20,20,90,25,40,60,5,30,20,35,0,15,10,60,35,50,65,40,0,45,30,0,0,0,0
2018-09-01 09:20:00 -0700,0,25,0,20,20,90,25,40,60,5,25,25,30,0,15,10,80,30,45,65,40,30,55,35,0,0,0,0
2018-09-01 09:30:00 -0700,0,25,0,20,20,90,20,45,60,5,25,25,30,0,10,10,70,40,40,50,40,30,55,40,0,0,0,0
2018-09-01 09:40:00 -0700,0,15,0,25,20,90,25,45,60,5,20,30,30,0,10,10,60,40,60,50,40,30,55,40,0,0,0,0
2018-09-01 09:50:00 -0700,0,15,0,25,25,95,30,35,55,10,20,30,50,0,80,10,60,35,70,55,40,25,55,40,0,0,0,0
2018-09-01 10:00:00 -0700,0,15,0,25,30,95,20,40,55,10,20,30,65,0,20,10,55,40,80,55,35,25,30,45,0,0,0,0
2018-09-01 10:10:00 -0700,0,20,0,20,30,95,30,55,55,10,20,25,75,0,25,10,60,40,65,60,45,30,25,45,0,0,0,0
2018-09-01 10:20:00 -0700,0,20,0,20,25,85,30,45,50,10,30,25,60,0,10,10,60,50,65,60,40,25,30,45,0,0,0,0
2018-09-01 10:30:00 -0700,0,20,0,20,35,80,30,25,45,5,30,20,50,0,15,10,60,50,55,60,30,20,35,35,0,0,0,0
2018-09-01 10:40:00 -0700,0,25,0,20,35,80,25,35,45,10,0,20,50,0,15,15,70,40,50,50,35,20,35,35,0,0,0,0
2018-09-01 10:50:00 -0700,0,25,0,20,25,0,30,50,40,10,0,20,45,0,15,10,60,30,50,50,45,20,35,40,0,0,0,0
2018-09-01 11:00:00 -0700,0,20,0,25,35,80,25,40,25,10,0,20,35,0,15,10,75,30,60,45,40,20,30,40,0,0,0,0
2018-09-01 11:10:00 -0700,0,25,0,20,30,90,25,35,35,10,25,20,30,0,15,10,65,30,60,20,40,20,25,40,0,0,0,0
2018-09-01 11:20:00 -0700,0,20,0,20,20,115,25,30,25,10,25,20,35,0,10,10,70,30,40,30,40,15,25,40,0,0,0,0
2018-09-01 11:30:00 -0700,0,20,0,20,10,95,25,30,25,10,30,15,35,0,10,10,70,30,50,60,40,15,25,45,0,0,0,0
2018-09-01 11:40:00 -0700,0,20,0,25,10,110,30,55,30,10,25,15,35,0,10,10,70,30,55,60,40,15,25,45,0,0,0,0
2018-09-01 11:50:00 -0700,0,25,0,25,15,140,25,55,45,10,30,20,70,0,10,15,75,55,65,65,50,15,40,35,0,0,0,0
2018-09-01 12:00:00 -0700,0,25,0,35,15,95,25,40,60,10,35,25,50,0,10,15,75,45,0,60,50,30,35,30,0,0,0,0
2018-09-01 12:10:00 -0700,0,20,0,40,25,130,30,35,45,10,25,25,35,0,15,15,55,35,0,45,40,25,55,50,0,0,0,0
2018-09-01 12:20:00 -0700,0,20,0,40,25,110,25,45,40,10,30,25,35,0,15,15,55,35,0,45,40,30,55,40,0,0,0,0
2018-09-01 12:30:00 -0700,0,20,0,35,30,110,30,40,40,10,30,25,35,0,15,15,65,40,0,55,40,30,40,55,0,0,0,0
2018-09-01 12:40:00 -0700,0,20,0,35,25,110,20,40,40,10,35,25,50,0,15,20,55,40,65,55,40,30,25,55,0,0,0,0
2018-09-01 12:50:00 -0700,0,20,0,20,25,110,20,45,40,10,35,30,45,0,15,25,60,35,45,50,40,30,25,55,0,0,0,0
2018-09-01 13:00:00 -0700,0,20,0,20,25,105,30,40,35,10,40,35,45,0,20,20,65,35,40,50,40,30,30,55,0,0,0,0
2018-09-01 13:10:00 -0700,0,25,0,30,25,95,30,45,35,10,35,35,40,0,20,20,65,35,35,60,45,30,35,45,0,0,0,0
2018-09-01 13:20:00 -0700,0,25,0,40,20,95,20,45,30,10,35,35,40,0,20,20,60,35,45,60,45,25,30,45,0,0,0,0
2018-09-01 13:30:00 -0700,0,20,0,25,20,90,15,45,35,10,35,30,40,0,20,15,65,25,50,60,35,25,35,40,0,0,0,0
2018-09-01 13:40:00 -0700,0,5,0,25,20,75,15,45,40,10,35,20,35,0,15,20,70,25,65,65,45,15,35,35,0,0,0,0
2018-09-01 13:50:00 -0700,0,20,0,30,25,65,30,50,40,10,60,15,35,0,15,10,70,30,70,0,45,20,35,40,0,0,0,0
2018-09-01 14:00:00 -0700,0,20,0,25,25,60,25,55,45,10,35,20,35,0,15,10,75,30,70,0,45,20,35,35,0,0,0,0
2018-09-01 14:10:00 -0700,0,20,0,20,25,70,35,60,40,10,40,20,45,0,15,15,75,35,75,0,40,25,35,30,0,0,0,0
2018-09-01 14:20:00 -0700,0,15,0,25,25,90,35,60,30,10,30,20,50,0,15,10,75,40,90,0,50,25,35,30,0,0,0,0
2018-09-01 14:30:00 -0700,0,20,0,30,25,90,30,60,35,10,25,25,50,0,15,10,0,40,90,0,50,25,35,50,0,0,0,0
2018-09-01 14:40:00 -0700,0,15,0,25,25,105,30,60,45,10,25,25,60,0,15,10,80,45,0,0,45,25,35,40,0,0,0,0
2018-09-01 14:50:00 -0700,0,15,0,25,20,90,25,50,60,10,25,30,60,0,15,10,85,45,0,0,40,25,35,35,0,0,0,0
2018-09-01 15:00:00 -0700,0,15,0,30,30,105,30,50,65,10,30,25,65,0,30,10,85,55,0,0,40,20,35,45,0,0,0,0
2018-09-01 15:10:00 -0700,0,20,0,30,35,120,20,45,65,0,20,25,65,0,15,10,95,50,0,60,35,20,50,35,0,0,0,0
2018-09-01 15:20:00 -0700,0,20,0,30,35,120,25,35,55,10,20,20,65,0,15,10,75,45,0,60,40,20,45,35,0,0,0,0
2018-09-01 15:30:00 -0700,0,20,0,35,40,110,25,40,50,10,30,30,55,0,15,10,65,30,50,65,40,20,40,45,0,0,0,0
2018-09-01 15:40:00 -0700,0,20,0,35,40,105,25,40,50,10,60,30,50,0,15,10,70,35,65,60,40,15,35,40,0,0,0,0
2018-09-01 15:50:00 -0700,0,20,0,35,40,95,25,45,50,10,30,30,40,0,10,15,65,50,75,70,40,15,0,40,0,0,0,0
2018-09-01 16:00:00 -0700,0,15,0,40,30,95,20,60,50,10,35,30,45,0,10,10,65,45,95,70,35,15,0,45,0,0,0,0
2018-09-01 16:10:00 -0700,0,25,0,35,30,90,20,60,45,10,40,20,50,0,10,10,70,30,105,65,25,20,30,45,0,0,0,0
2018-09-01 16:20:00 -0700,0,20,0,25,30,85,20,45,40,10,40,25,45,0,5,10,65,30,90,70,30,20,15,50,0,0,0,0
2018-09-01 16:30:00 -0700,0,20,0,30,35,85,20,50,45,10,35,25,45,0,10,10,60,30,105,75,45,25,30,50,0,0,0,0
2018-09-01 16:40:00 -0700,0,20,0,25,35,75,25,45,35,10,35,15,40,0,10,10,70,30,95,65,35,25,40,40,0,0,0,0
2018-09-01 16:50:00 -0700,0,20,0,30,30,65,30,35,30,10,20,15,45,0,10,10,65,30,95,65,35,0,40,40,0,0,0,0
2018-09-01 17:00:00 -0700,0,20,0,25,40,55,25,30,35,10,20,20,40,0,15,10,65,30,90,55,35,30,30,40,0,0,0,0
2018-09-01 17:10:00 -0700,0,20,0,15,40,45,25,25,25,10,20,20,20,0,15,10,60,15,85,40,35,30,30,25,0,0,0,0
2018-09-01 17:20:00 -0700,0,25,0,15,35,45,20,25,25,10,15,10,15,0,10,10,55,20,80,25,20,40,25,35,0,0,0,0
2018-09-01 17:30:00 -0700,0,25,0,10,10,45,20,20,30,0,10,10,10,0,5,5,45,15,60,10,15,10,15,50,0,0,0,0
2018-09-01 17:40:00 -0700,0,20,0,5,5,50,15,20,20,0,10,10,10,0,5,15,30,5,30,10,15,5,15,20,0,0,0,0
2018-09-01 17:50:00 -0700,0,15,0,5,5,85,15,20,15,0,5,10,10,0,5,10,40,5,20,10,15,10,15,20,0,0,0,0
2018-09-01 18:00:00 -0700,0,15,0,5,5,65,15,25,25,10,10,10,15,0,5,10,55,5,45,15,15,10,15,35,0,0,0,0
2018-09-01 18:10:00 -0700,0,15,0,5,5,65,15,45,35,10,15,10,25,0,10,10,55,15,45,20,25,15,25,45,0,0,0,0
2018-09-01 18:20:00 -0700,0,15,0,15,10,65,20,45,35,10,20,10,35,0,10,10,65,25,70,45,40,10,25,30,0,0,0,0
2018-09-01 18:30:00 -0700,0,20,0,15,10,75,25,35,40,5,20,10,25,0,10,10,75,30,85,35,30,15,30,30,0,0,0,0
2018-09-01 18:40:00 -0700,0,20,0,15,10,75,30,40,30,5,25,15,20,0,10,10,75,25,85,45,25,15,25,35,0,0,0,0
2018-09-01 18:50:00 -0700,0,15,0,15,10,65,25,45,30,5,45,20,30,0,10,10,70,25,80,45,20,15,35,45,0,0,0,0
2018-09-01 19:00:00 -0700,0,20,0,15,10,65,25,45,30,5,40,15,30,0,10,10,60,25,80,40,25,20,0,45,0,0,0,0
2018-09-01 19:10:00 -0700,0,20,0,20,15,80,20,30,30,5,40,10,30,0,10,10,65,20,80,40,40,20,0,45,0,0,0,0
2018-09-01 19:20:00 -0700,0,15,0,20,15,75,20,45,40,5,45,10,30,0,10,10,65,20,90,30,40,25,10,45,0,0,0,0
2018-09-01 19:30:00 -0700,0,15,0,15,20,55,15,35,25,5,25,10,25,0,10,10,65,20,80,30,20,25,15,50,0,0,0,0
2018-09-01 19:40:00 -0700,0,15,0,15,20,50,20,35,25,5,25,10,20,0,10,10,55,15,80,35,20,25,30,45,0,0,0,0
2018-09-01 19:50:00 -0700,0,20,0,10,20,50,25,35,20,5,20,10,20,0,5,10,55,15,75,35,20,25,30,45,0,0,0,0
2018-09-01 20:00:00 -0700,0,20,0,5,15,90,25,30,25,5,25,10,15,0,5,10,35,5,55,30,15,15,20,35,0,0,0,0
2018-09-01 20:10:00 -0700,0,0,0,5,10,75,20,20,20,5,25,10,10,0,5,10,30,5,45,20,15,10,15,30,0,0,0,0
2018-09-01 20:20:00 -0700,0,0,0,5,5,65,20,20,20,5,10,10,10,0,5,10,35,5,40,20,15,10,15,35,0,0,0,0
2018-09-01 20:30:00 -0700,0,0,0,5,10,45,15,20,20,5,10,10,10,0,5,10,35,5,40,25,15,10,10,30,0,0,0,0
2018-09-01 20:40:00 -0700,0,0,0,5,5,0,15,15,15,5,10,10,10,0,5,10,40,5,30,25,15,10,10,30,0,0,0,0
2018-09-01 20:50:00 -0700,0,0,0,5,5,0,10,15,10,5,10,10,10,0,5,10,35,5,25,25,15,10,10,15,0,0,0,0
2018-09-01 21:00:00 -0700,0,0,0,5,5,0,10,10,10,5,10,10,10,0,5,15,25,5,25,0,15,10,5,20,0,0,0,0
2018-09-01 21:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 21:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 21:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 21:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 21:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 04:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 05:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 05:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 05:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 05:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02 05:40:00 -0700,0,0,0,5,5,30,0,5,5,0,5,5,5,0,5,5,5,5,10,5,10,5,5,5,0,0,0,0
2018-09-02 05:50:00 -0700,0,0,0,5,5,30,0,5,5,0,5,5,5,0,5,5,5,5,10,5,10,5,5,5,0,0,0,0
2018-09-02 06:00:00 -0700,0,0,0,5,5,45,0,5,5,5,5,5,10,0,5,5,20,5,10,5,10,5,5,5,0,0,0,0
2018-09-02 06:10:00 -0700,0,0,0,5,5,60,0,10,5,5,5,10,15,0,5,10,30,5,20,10,10,5,10,5,0,0,0,0
2018-09-02 06:20:00 -0700,0,0,0,5,5,70,15,10,5,5,10,10,20,0,5,10,50,5,20,10,15,10,10,15,0,0,0,0
2018-09-02 06:30:00 -0700,0,0,0,5,5,70,15,10,5,5,5,10,15,0,5,10,45,5,20,10,15,10,10,20,0,0,0,0
2018-09-02 06:40:00 -0700,0,0,0,5,5,75,15,10,5,5,5,10,30,0,5,10,50,5,15,15,15,10,20,25,0,0,0,0
2018-09-02 06:50:00 -0700,0,0,0,5,5,65,15,25,5,5,15,10,25,0,5,10,45,10,15,15,15,10,25,25,0,0,0,0
